sujet	session	treatment	trial	accuracy	conf	rt_trial	rt_conf	xc	xc_real	xc_diff	xc_o	s_o	stimuli	treat_block_e	treat_block_h	treat_mixed	keyword	elicit	gain	age	payment	hard	mixed
2	1	3	32	1	0.6	0.824038476	0.785347701	5	5	53	53	1	0	169	32	99	1	1	1	18	16.2	1	1
2	1	3	33	1	0.6	0.582729201	1.544940808	5	5	53	53	1	1	168	33	34	2	1	3	18	16.2	1	1
2	1	3	34	1	0.7	0.971763854	0.784602664	5	5	60	53	1	1	167	34	198	2	1	1	18	16.2	0	1
2	1	3	35	1	0.6	1.00175903	0.478628068	5	5	53	53	0	0	166	35	74	1	1	1	18	16.2	1	1
2	1	3	36	1	0.6	0.801972823	0.819728426	5	5	60	53	1	0	165	36	196	1	1	1	18	16.2	0	1
2	1	3	37	0	0.7	1.195453128	0.852812793	5	5	53	53	1	1	164	37	44	1	0	4	18	16.2	1	1
2	1	3	38	0	0.6	1.165786371	0.426938955	5	5	53	53	0	1	163	38	52	1	1	3	18	16.2	1	1
2	1	3	39	0	0.7	0.820345045	0.805569525	5	5	53	53	0	0	162	39	3	2	0	2	18	16.2	1	1
2	1	3	40	0	0.6	0.650781214	0.60148693	5	5	53	53	1	1	161	40	7	1	0	2	18	16.2	1	1
2	1	3	41	1	0.5	0.902784313	0.330992493	5	5	53	53	0	0	160	41	5	1	1	3	18	16.2	1	1
2	1	3	42	1	0.7	1.212053363	0.35585099	5	5	60	53	0	1	159	42	103	2	1	3	18	16.2	0	1
2	1	3	43	1	0.7	0.612994425	0.404566051	5	5	60	53	1	1	158	43	109	2	1	1	18	16.2	0	1
2	1	3	44	1	0.8	0.723970098	0.411294792	5	5	60	53	1	0	157	44	170	1	1	1	18	16.2	0	1
2	1	3	45	1	0.6	0.8536815	0.523532634	5	5	60	53	1	0	156	45	183	1	1	3	18	16.2	0	1
2	1	3	46	1	0.5	0.619745937	0.37056057	5	5	53	53	0	0	155	46	46	1	1	3	18	16.2	1	1
2	1	3	47	1	0.5	0.642271505	1.25083548	5	5	53	53	0	0	154	47	96	1	1	1	18	16.2	1	1
2	1	3	48	1	0.8	0.677473598	0.392884083	5	5	60	53	1	1	153	48	185	2	1	1	18	16.2	0	1
2	1	3	49	1	0.6	0.795768783	0.339219966	5	5	60	53	1	0	152	49	186	1	1	1	18	16.2	0	1
2	1	3	50	0	0.7	0.771924086	1.994810723	5	5	53	53	1	1	151	50	84	1	0	2	18	16.2	1	1
2	1	3	51	1	0.5	1.027835308	1.330634888	5	5	53	53	0	0	150	51	64	1	1	3	18	16.2	1	1
2	1	3	52	1	0.6	1.049020901	0.412540154	5	5	53	53	1	1	149	52	83	2	1	3	18	16.2	1	1
2	1	3	53	1	0.5	0.984644358	0.350450999	5	5	60	53	1	0	148	53	140	1	1	1	18	16.2	0	1
2	1	3	54	1	0.6	0.836897171	0.355207302	5	5	60	53	0	1	147	54	119	2	1	1	18	16.2	0	1
2	1	3	55	1	0.5	0.86799531	0.388222073	5	5	53	53	0	1	146	55	32	2	1	1	18	16.2	1	1
2	1	3	56	0	0.5	0.907158637	0.372368799	5	5	53	53	1	1	145	56	56	1	0	2	18	16.2	1	1
2	1	3	57	0	0.6	0.772081561	0.523709672	5	5	53	53	1	0	144	57	30	2	1	3	18	16.2	1	1
2	1	3	58	1	0.5	0.918502884	0.387013593	5	5	60	53	0	0	143	58	113	1	1	3	18	16.2	0	1
2	1	3	59	1	0.5	0.866348404	0.374673185	5	5	60	53	1	1	142	59	153	2	1	1	18	16.2	0	1
2	1	3	60	0	0.5	1.120718237	0.443145343	5	5	53	53	0	1	141	60	73	1	1	3	18	16.2	1	1
2	1	3	61	1	0.6	0.956001344	0.514124904	5	5	60	53	0	1	140	61	104	2	1	1	18	16.2	0	1
2	1	3	62	1	0.6	0.984670657	0.530028852	5	5	53	53	0	0	139	62	23	1	1	1	18	16.2	1	1
2	1	3	63	1	0.6	0.622769381	0.487398524	5	5	60	53	1	0	138	63	132	1	1	3	18	16.2	0	1
2	1	3	64	0	0.5	0.635057833	0.730487933	5	5	53	53	0	1	137	64	31	1	0	2	18	16.2	1	1
2	1	3	65	1	0.6	0.645452744	1.131644071	5	5	53	53	1	0	136	65	72	1	1	1	18	16.2	1	1
2	1	3	66	0	0.6	0.873940528	0.403077261	5	5	53	53	1	1	135	66	45	1	0	2	18	16.2	1	1
2	1	3	67	1	0.6	0.677923571	0.523636548	5	5	60	53	0	0	134	67	116	1	1	3	18	16.2	0	1
2	1	3	68	1	0.6	0.83455879	0.347597859	5	5	60	53	1	0	133	68	121	1	1	1	18	16.2	0	1
2	1	3	69	0	0.6	0.611522953	0.445551398	5	5	53	53	0	1	132	69	68	1	0	2	18	16.2	1	1
2	1	3	70	1	0.6	0.580712182	0.323009729	5	5	60	53	1	0	131	70	180	1	1	1	18	16.2	0	1
2	1	3	71	1	0.5	0.625566715	0.385103054	5	5	60	53	1	0	130	71	134	1	1	3	18	16.2	0	1
2	1	3	72	1	0.5	0.685919163	0.35738404	5	5	60	53	0	0	129	72	130	1	1	3	18	16.2	0	1
2	1	3	73	1	0.7	0.707824647	0.360243274	5	5	60	53	1	0	128	73	166	1	1	1	18	16.2	0	1
2	1	3	74	1	0.6	0.678893112	0.323087986	5	5	60	53	0	0	127	74	175	1	1	3	18	16.2	0	1
2	1	3	75	0	0.5	0.594354079	0.627779695	5	5	53	53	0	1	126	75	20	1	0	2	18	16.2	1	1
2	1	3	76	1	0.6	0.66429354	0.300381531	5	5	60	53	0	0	125	76	120	1	1	1	18	16.2	0	1
2	1	3	77	0	0.5	0.67575036	0.281971784	5	5	53	53	0	1	124	77	36	1	1	3	18	16.2	1	1
2	1	3	78	1	0.6	0.914956664	0.45849348	5	5	60	53	1	1	123	78	169	2	1	1	18	16.2	0	1
2	1	3	79	0	0.5	1.019445549	0.028268731	5	5	60	53	1	0	122	79	163	2	0	2	18	16.2	0	1
2	1	3	80	1	0.7	1.411309417	0.587450224	5	5	60	53	0	0	121	80	139	1	1	1	18	16.2	0	1
2	1	3	81	0	0.6	0.993026099	0.412160741	5	5	53	53	0	0	120	81	22	2	0	2	18	16.2	1	1
2	1	3	82	1	0.6	1.096125618	0.443707889	5	5	53	53	0	0	119	82	87	1	1	1	18	16.2	1	1
2	1	3	83	1	0.5	0.747713126	0.416561684	5	5	53	53	1	0	118	83	86	1	0	4	18	16.2	1	1
2	1	3	84	1	0.5	0.842105371	0.458954999	5	5	60	53	1	1	117	84	157	2	1	3	18	16.2	0	1
2	1	3	85	1	0.7	1.051057484	0.314761409	5	5	53	53	0	1	116	85	43	2	1	1	18	16.2	1	1
2	1	3	86	1	0.8	0.724115706	0.322910626	5	5	60	53	0	1	115	86	108	2	1	1	18	16.2	0	1
2	1	3	87	1	0.7	0.706126105	0.36917409	5	5	60	53	0	0	114	87	133	1	1	3	18	16.2	0	1
2	1	3	88	0	0.5	1.159263854	0.323432761	5	5	53	53	1	0	113	88	100	2	1	3	18	16.2	1	1
2	1	3	89	1	0.6	0.712819567	0.251192764	5	5	53	53	0	1	112	89	92	2	1	1	18	16.2	1	1
2	1	3	90	0	0.5	1.776542158	0.34496313	5	5	53	53	1	0	111	90	15	2	0	2	18	16.2	1	1
2	1	3	91	0	0.5	0.853813638	0.891267325	5	5	53	53	0	1	110	91	53	1	0	2	18	16.2	1	1
2	1	3	92	0	0.6	0.908564039	0.355136101	5	5	53	53	1	0	109	92	28	2	0	2	18	16.2	1	1
2	1	3	93	0	0.5	1.048450337	0.376962817	5	5	60	53	0	1	108	93	182	1	0	2	18	16.2	0	1
2	1	3	94	1	0.5	0.59174116	0.345415027	5	5	53	53	1	1	107	94	26	2	1	3	18	16.2	1	1
2	1	3	95	1	0.5	0.679801396	0.414536006	5	5	60	53	0	0	106	95	143	1	1	1	18	16.2	0	1
2	1	3	96	1	0.5	0.560523713	1.387052722	5	5	60	53	0	1	105	96	115	2	1	3	18	16.2	0	1
2	1	3	97	1	0.6	0.834622613	0.37331589	5	5	53	53	1	1	104	97	50	2	1	3	18	16.2	1	1
2	1	3	98	1	0.6	0.87256367	0.378690545	5	5	60	53	1	0	103	98	146	1	1	3	18	16.2	0	1
2	1	3	99	1	0.6	0.932080958	0.539417338	5	5	53	53	0	1	102	99	71	2	1	3	18	16.2	1	1
2	1	3	100	0	0.6	1.067953744	0.362226296	5	5	53	53	0	0	101	100	35	2	0	2	18	16.2	1	1
2	1	3	101	1	0.6	0.629228074	1.571099511	5	5	60	60	0	0	100	101	193	1	1	3	18	16.2	0	1
2	1	3	102	1	0.5	2.093501793	0.547131337	5	5	60	60	1	1	99	102	136	2	1	1	18	16.2	0	1
2	1	3	103	0	0.6	1.100297886	0.307991294	5	5	53	60	1	0	98	103	76	2	0	2	18	16.2	1	1
2	1	3	104	0	0.5	1.460615888	0.315537235	5	5	60	60	1	0	97	104	188	2	0	4	18	16.2	0	1
2	1	3	105	1	0.6	0.597158791	0.394976793	5	5	60	60	0	1	96	105	125	2	1	1	18	16.2	0	1
2	1	3	106	0	0.6	0.704025699	0.579288498	5	5	60	60	1	1	95	106	135	1	0	2	18	16.2	0	1
2	1	3	107	1	0.6	0.580583893	1.490890221	5	5	60	60	0	0	94	107	110	1	1	3	18	16.2	0	1
2	1	3	108	1	0.6	0.503528901	0.461854965	5	5	60	60	1	1	93	108	112	2	1	1	18	16.2	0	1
2	1	3	109	1	0.5	0.660732567	0.638529324	5	5	60	60	1	0	92	109	151	1	1	1	18	16.2	0	1
2	1	3	110	1	0.6	0.924568373	0.577016506	5	5	60	60	0	1	91	110	137	2	1	1	18	16.2	0	1
2	1	3	111	1	0.7	0.62674633	0.357874423	5	5	60	60	1	1	90	111	159	2	1	1	18	16.2	0	1
2	1	3	112	1	0.6	1.291638529	0.401209057	5	5	53	60	1	0	89	112	27	1	1	1	18	16.2	1	1
2	1	3	113	1	0.6	1.069531695	0.387365104	5	5	60	60	0	0	88	113	171	1	1	1	18	16.2	0	1
2	1	3	114	1	0.5	0.903565591	0.419332719	5	5	53	60	1	0	87	114	11	1	1	3	18	16.2	1	1
2	1	3	115	1	0.6	1.059165007	0.347223897	5	5	60	60	1	1	86	115	152	2	1	1	18	16.2	0	1
2	1	3	116	0	0.8	0.995251266	0.792526735	5	5	53	60	0	1	85	116	19	1	1	3	18	16.2	1	1
2	1	3	117	1	0.7	0.844341443	0.462891216	5	5	60	60	0	0	84	117	156	1	1	1	18	16.2	0	1
2	1	3	118	1	0.6	0.983729981	0.353469952	5	5	53	60	1	1	83	118	21	2	0	4	18	16.2	1	1
2	1	3	119	1	0.6	1.014518622	0.419274669	5	5	60	60	1	0	82	119	131	1	1	1	18	16.2	0	1
2	1	3	120	0	0.6	0.983089179	0.363291413	5	5	53	60	0	1	81	120	48	1	0	2	18	16.2	1	1
2	1	3	121	1	0.6	0.97162883	0.33386199	5	5	60	60	0	0	80	121	149	1	1	1	18	16.2	0	1
2	1	3	122	0	0.5	0.622795359	0.773941875	5	5	53	60	0	1	79	122	12	1	0	2	18	16.2	1	1
2	1	3	123	0	0.6	0.491564378	0.410927245	5	5	53	60	1	0	78	123	47	2	0	2	18	16.2	1	1
2	1	3	124	1	0.5	0.775940805	1.360973557	5	5	53	60	1	0	77	124	95	1	1	3	18	16.2	1	1
2	1	3	125	1	0.5	0.850606741	0.350441377	5	5	53	60	1	0	76	125	61	1	1	1	18	16.2	1	1
2	1	3	126	1	0.6	0.669163699	0.546717285	5	5	60	60	1	0	75	126	192	1	1	3	18	16.2	0	1
2	1	3	127	1	0.7	0.783030679	0.483458137	5	5	60	60	1	0	74	127	178	1	1	1	18	16.2	0	1
2	1	3	128	1	0.6	0.981226106	0.342535908	5	5	60	60	1	1	73	128	165	2	1	3	18	16.2	0	1
2	1	3	129	1	0.5	0.744834328	0.956906229	5	5	60	60	1	0	72	129	142	1	1	1	18	16.2	0	1
2	1	3	130	1	0.5	1.044587244	0.302550571	5	5	60	60	0	1	71	130	111	2	1	1	18	16.2	0	1
2	1	3	131	1	0.6	1.085240644	0.379896458	5	5	60	60	0	1	70	131	128	2	1	1	18	16.2	0	1
2	1	3	132	1	0.8	1.00403423	0.320063259	5	5	60	60	0	1	69	132	123	2	1	3	18	16.2	0	1
2	1	3	133	1	0.6	1.055822767	0.923163099	5	5	60	60	0	0	68	133	107	1	1	1	18	16.2	0	1
2	1	3	134	1	0.7	1.062835026	0.493363947	5	5	60	60	0	1	67	134	147	2	1	1	18	16.2	0	1
2	1	3	135	1	0.8	1.044133744	1.027520167	5	5	53	60	1	0	66	135	55	1	1	1	18	16.2	1	1
2	1	3	136	1	0.6	1.31251238	0.627291877	5	5	53	60	1	0	65	136	58	1	1	1	18	16.2	1	1
2	1	3	137	1	0.6	1.082844532	0.349320776	5	5	60	60	1	1	64	137	200	2	1	1	18	16.2	0	1
2	1	3	138	1	0.5	1.918285114	0.355452654	5	5	60	60	1	0	63	138	144	1	1	1	18	16.2	0	1
2	1	3	139	0	0.6	1.192977157	0.90241048	5	5	53	60	0	1	62	139	78	1	0	2	18	16.2	1	1
2	1	3	140	1	0.8	1.09159382	0.298844953	5	5	60	60	0	1	61	140	145	2	1	1	18	16.2	0	1
2	1	3	141	1	0.7	1.067243346	0.403301766	5	5	60	60	1	0	60	141	105	1	1	1	18	16.2	0	1
2	1	3	142	1	0.6	1.092128784	0.322599526	5	5	53	60	0	1	59	142	65	2	1	1	18	16.2	1	1
2	1	3	143	1	0.7	0.721893105	0.420396553	5	5	60	60	0	1	58	143	189	2	1	1	18	16.2	0	1
2	1	3	144	1	0.7	0.586514037	0.395113099	5	5	60	60	0	1	57	144	118	2	1	1	18	16.2	0	1
2	1	3	145	1	0.6	1.169152345	0.723506784	5	5	60	60	1	1	56	145	176	2	1	3	18	16.2	0	1
2	1	3	146	1	0.5	1.004261622	0.62569308	5	5	53	60	0	1	55	146	49	2	1	1	18	16.2	1	1
2	1	3	147	1	0.7	1.059922873	0.41771115	5	5	60	60	1	1	54	147	126	2	1	1	18	16.2	0	1
2	1	3	148	1	0.6	1.300601097	0.368928417	5	5	53	60	1	0	53	148	93	1	1	3	18	16.2	1	1
2	1	3	149	1	0.5	1.327521193	0.874076001	5	5	53	60	0	0	52	149	81	1	1	1	18	16.2	1	1
2	1	3	150	1	0.5	0.692699861	0.949531554	5	5	60	60	1	0	51	150	179	1	1	3	18	16.2	0	1
2	1	3	151	1	0.6	0.685467587	1.563981093	5	5	53	60	0	1	50	151	88	2	1	1	18	16.2	1	1
2	1	3	152	1	0.6	1.011946755	0.32629424	5	5	53	60	1	1	49	152	70	2	1	1	18	16.2	1	1
2	1	3	153	1	0.6	0.875451769	2.402660322	5	5	60	60	1	0	48	153	187	1	1	3	18	16.2	0	1
2	1	3	154	1	0.7	0.705311151	0.38230604	5	5	53	60	0	1	47	154	8	2	1	1	18	16.2	1	1
2	1	3	155	1	0.8	0.952610675	0.204928979	5	5	60	60	1	1	46	155	124	2	1	1	18	16.2	0	1
2	1	3	156	1	0.6	1.148348732	0.36237928	5	5	60	60	0	0	45	156	162	1	1	3	18	16.2	0	1
2	1	3	157	0	0.5	1.211113648	0.273589081	5	5	53	60	1	1	44	157	29	1	0	4	18	16.2	1	1
2	1	3	158	1	0.6	1.301484043	0.320640237	5	5	60	60	0	0	43	158	177	1	1	3	18	16.2	0	1
2	1	3	159	0	0.6	1.780216667	0.738216685	5	5	60	60	1	0	42	159	154	2	0	2	18	16.2	0	1
2	1	3	160	0	0.6	1.164600342	0.403613828	5	5	60	60	0	0	41	160	168	2	0	2	18	16.2	0	1
2	1	3	161	1	0.6	1.249596083	0.419640612	5	5	60	60	0	1	40	161	114	2	1	1	18	16.2	0	1
2	1	3	162	1	0.7	0.765177705	0.443350926	5	5	53	60	0	1	39	162	59	2	1	1	18	16.2	1	1
2	1	3	163	1	0.7	1.484532106	0.45243601	5	5	60	60	0	0	38	163	101	1	1	1	18	16.2	0	1
2	1	3	164	0	0.6	1.21953997	0.491583942	5	5	53	60	1	0	37	164	38	2	0	2	18	16.2	1	1
2	1	3	165	1	0.7	0.687542015	1.867802364	5	5	60	60	1	0	36	165	195	1	1	1	18	16.2	0	1
2	1	3	166	1	0.6	1.915875211	0.408958334	5	5	53	60	0	1	35	166	40	2	1	1	18	16.2	1	1
2	1	3	167	1	0.7	1.142695692	0.53915146	5	5	60	60	1	1	34	167	199	2	1	1	18	16.2	0	1
2	1	3	168	1	0.8	1.089870262	0.371477514	5	5	60	60	0	0	33	168	117	1	1	1	18	16.2	0	1
2	1	3	169	1	0.8	1.163795652	0.363219892	5	5	60	60	1	1	32	169	174	2	1	1	18	16.2	0	1
2	1	3	170	1	0.5	1.323603578	0.419401674	5	5	53	60	0	1	31	170	63	2	1	3	18	16.2	1	1
2	1	3	171	0	0.7	1.418029499	0.509820178	5	5	60	60	0	0	30	171	160	2	0	2	18	16.2	0	1
2	1	3	172	1	0.5	2.549636686	0.387797437	5	5	53	60	1	1	29	172	79	2	1	1	18	16.2	1	1
2	1	3	173	1	0.5	1.593822194	0.549029689	5	5	53	60	1	0	28	173	4	1	1	1	18	16.2	1	1
2	1	3	174	1	0.6	1.242704415	0.290757314	5	5	53	60	1	1	27	174	94	2	1	1	18	16.2	1	1
2	1	3	175	1	0.5	1.331062282	0.359320557	5	5	60	60	0	1	26	175	129	2	0	4	18	16.2	0	1
2	1	3	176	0	0.5	0.801818556	0.571363144	5	5	60	60	1	1	25	176	167	1	0	2	18	16.2	0	1
2	1	3	177	0	0.6	0.580262209	0.53928905	5	5	53	60	0	0	24	177	9	2	0	4	18	16.2	1	1
2	1	3	178	1	0.5	1.028819924	0.907766853	5	5	60	60	0	1	23	178	173	2	1	3	18	16.2	0	1
2	1	3	179	1	0.6	1.293026612	0.307939337	5	5	53	60	0	1	22	179	6	2	1	3	18	16.2	1	1
2	1	3	180	0	0.5	1.257923622	0.318409939	5	5	53	60	0	0	21	180	41	2	1	3	18	16.2	1	1
2	1	3	181	1	0.7	1.739252167	0.613266717	5	5	60	60	0	0	20	181	158	1	1	1	18	16.2	0	1
2	1	3	182	0	0.5	1.419922398	1.414418301	5	5	60	60	1	0	19	182	194	2	0	2	18	16.2	0	1
2	1	3	183	1	0.8	1.260133074	0.931337333	5	5	53	60	0	1	18	183	18	2	1	1	18	16.2	1	1
2	1	3	184	1	0.6	1.650171073	0.587406606	5	5	60	60	1	1	17	184	138	2	1	1	18	16.2	0	1
2	1	3	185	1	0.7	1.07078283	0.678852381	5	5	53	60	1	1	16	185	10	2	1	3	18	16.2	1	1
2	1	3	186	0	0.6	1.300060681	1.500901228	5	5	60	60	0	1	15	186	184	1	0	2	18	16.2	0	1
2	1	3	187	1	0.7	1.172035313	0.603162701	5	5	53	60	0	0	14	187	13	1	1	1	18	16.2	1	1
2	1	3	188	1	0.6	0.978008305	0.33037382	5	5	53	60	0	0	13	188	67	1	1	3	18	16.2	1	1
2	1	3	189	1	0.7	1.076937801	0.347447761	5	5	53	60	1	0	12	189	60	1	1	1	18	16.2	1	1
2	1	3	190	0	0.6	0.907950178	0.363404628	5	5	53	60	0	0	11	190	85	2	0	2	18	16.2	1	1
2	1	3	191	1	0.7	1.091977724	0.458628504	5	5	60	60	1	1	10	191	191	2	1	1	18	16.2	0	1
2	1	3	192	1	0.7	1.371097971	0.30734504	5	5	60	60	0	0	9	192	181	1	1	1	18	16.2	0	1
2	1	3	193	1	0.7	1.243940156	0.371677002	5	5	53	60	0	0	8	193	82	1	1	1	18	16.2	1	1
2	1	3	194	1	0.6	1.004119863	0.491166362	5	5	53	60	0	1	7	194	25	2	1	3	18	16.2	1	1
2	1	3	195	1	0.6	1.097686891	0.333590018	5	5	53	60	0	0	6	195	16	1	1	3	18	16.2	1	1
2	1	3	196	1	0.6	1.246516834	0.563907006	5	5	53	60	0	0	5	196	1	1	1	1	18	16.2	1	1
2	1	3	197	1	0.5	1.741055585	0.659925952	5	5	53	60	1	1	4	197	98	2	1	1	18	16.2	1	1
2	1	3	198	1	0.6	1.363646644	0.395207391	5	5	53	60	1	1	3	198	24	2	1	3	18	16.2	1	1
2	1	3	199	1	0.7	1.490012277	0.359000798	5	5	53	60	1	0	2	199	91	1	1	3	18	16.2	1	1
2	1	3	200	1	0.8	1.166571177	0.366905946	5	5	60	60	1	1	1	200	155	2	1	1	18	16.2	0	1
3	1	3	1	1	0.9	1.100184544	2.806678365	4	4	58	52	0	1	200	1	197	2	1	1	27	12.8	0	1
3	1	3	2	1	1	1.164701636	1.794894336	4	4	52	52	1	0	199	2	69	1	1	1	27	12.8	1	1
3	1	3	3	0	0.7	1.736943837	0.793219196	4	4	52	52	0	0	198	3	89	2	0	2	27	12.8	1	1
3	1	3	4	1	0.8	1.5091582	1.756823476	4	4	52	52	0	1	197	4	33	2	1	1	27	12.8	1	1
3	1	3	5	1	1	1.365090738	0.797988678	4	4	52	52	0	1	196	5	66	2	1	1	27	12.8	1	1
3	1	3	6	0	0.8	1.24445727	1.902682821	4	4	58	52	1	1	195	6	148	1	1	3	27	12.8	0	1
3	1	3	7	1	1	1.09319758	0.877457906	4	4	52	52	1	1	194	7	97	2	1	1	27	12.8	1	1
3	1	3	8	1	0.7	1.166247203	5.12712716	4	4	52	52	1	0	193	8	75	1	1	1	27	12.8	1	1
3	1	3	9	1	1	1.236915453	1.167617559	4	4	58	52	0	1	192	9	172	2	1	1	27	12.8	0	1
3	1	3	10	1	1	1.346485879	0.99867028	4	4	52	52	1	0	191	10	17	1	1	1	27	12.8	1	1
3	1	3	11	0	1	1.227728645	0.772760876	4	4	58	52	0	1	190	11	164	1	0	2	27	12.8	0	1
3	1	3	12	1	1	1.197195753	0.854676584	4	4	58	52	1	1	189	12	141	2	1	1	27	12.8	0	1
3	1	3	13	0	0.8	1.044151556	0.782950266	4	4	52	52	0	0	188	13	39	2	0	2	27	12.8	1	1
3	1	3	14	1	0.8	1.665578334	2.262322764	4	4	58	52	1	1	187	14	150	2	1	3	27	12.8	0	1
3	1	3	15	1	1	1.056366958	0.635740354	4	4	52	52	0	0	186	15	54	1	1	1	27	12.8	1	1
3	1	3	16	1	1	1.085580713	0.867679362	4	4	52	52	0	1	185	16	14	2	1	1	27	12.8	1	1
3	1	3	17	0	0.8	1.928833441	0.862542332	4	4	52	52	0	0	184	17	42	2	0	2	27	12.8	1	1
3	1	3	18	1	0.8	1.19173447	4.531721333	4	4	58	52	1	0	183	18	190	1	1	1	27	12.8	0	1
3	1	3	19	1	1	1.199506887	0.757321239	4	4	52	52	1	0	182	19	62	1	1	1	27	12.8	1	1
3	1	3	20	1	0.8	1.174926626	0.924225829	4	4	58	52	1	1	181	20	127	2	1	1	27	12.8	0	1
3	1	3	21	1	0.7	1.33635486	1.074292107	4	4	52	52	1	1	180	21	57	2	1	1	27	12.8	1	1
3	1	3	22	0	1	1.30457307	2.878148745	4	4	52	52	0	1	179	22	90	1	0	2	27	12.8	1	1
3	1	3	23	0	1	1.133780989	0.583345654	4	4	52	52	0	0	178	23	77	2	0	2	27	12.8	1	1
3	1	3	24	1	0.9	1.189468558	4.790573868	4	4	58	52	1	1	177	24	106	2	1	1	27	12.8	0	1
3	1	3	25	0	0.8	0.958669722	1.574694775	4	4	52	52	1	0	176	25	80	2	0	4	27	12.8	1	1
3	1	3	26	0	1	1.20803076	0.289179522	4	4	52	52	1	0	175	26	51	2	0	2	27	12.8	1	1
3	1	3	27	1	1	0.979507458	0.91380648	4	4	58	52	0	1	174	27	102	2	1	1	27	12.8	0	1
3	1	3	28	1	1	1.032926228	1.634267911	4	4	58	52	0	0	173	28	161	1	1	1	27	12.8	0	1
3	1	3	29	1	0.8	1.317036392	1.437525117	4	4	52	52	1	1	172	29	2	2	1	1	27	12.8	1	1
3	1	3	30	0	0.8	1.083444694	2.366997343	4	4	58	52	0	0	171	30	122	2	0	2	27	12.8	0	1
3	1	3	31	0	0.8	1.155256324	1.081905124	4	4	52	52	1	1	170	31	37	1	0	2	27	12.8	1	1
3	1	3	32	0	1	1.062159227	0.678375432	4	4	52	52	1	0	169	32	99	2	0	2	27	12.8	1	1
3	1	3	33	1	0.8	1.130739246	1.041140506	4	4	52	52	1	1	168	33	34	2	0	4	27	12.8	1	1
3	1	3	34	1	1	1.030333498	0.667423681	4	4	58	52	1	1	167	34	198	2	1	1	27	12.8	0	1
3	1	3	35	1	0.8	1.015844807	1.098305008	4	4	52	52	0	0	166	35	74	1	1	1	27	12.8	1	1
3	1	3	36	1	1	0.981427952	0.760431296	4	4	58	52	1	0	165	36	196	1	1	1	27	12.8	0	1
3	1	3	37	0	0.9	1.048246235	1.833757383	4	4	52	52	1	1	164	37	44	1	0	2	27	12.8	1	1
3	1	3	38	1	1	1.735316485	0.538873471	4	4	52	52	0	1	163	38	52	2	1	1	27	12.8	1	1
3	1	3	39	0	0.8	0.997305697	1.294579546	4	4	52	52	0	0	162	39	3	2	0	4	27	12.8	1	1
3	1	3	40	0	0.8	1.037517387	1.214794084	4	4	52	52	1	1	161	40	7	1	1	3	27	12.8	1	1
3	1	3	41	1	1	1.653272809	1.742433888	4	4	52	52	0	0	160	41	5	1	1	1	27	12.8	1	1
3	1	3	42	0	0.9	0.917369495	1.015995451	4	4	58	52	0	1	159	42	103	1	0	2	27	12.8	0	1
3	1	3	43	1	1	0.802086981	0.552684152	4	4	58	52	1	1	158	43	109	2	1	1	27	12.8	0	1
3	1	3	44	1	1	0.934783186	1.117532391	4	4	58	52	1	0	157	44	170	1	1	1	27	12.8	0	1
3	1	3	45	1	0.9	1.063601201	0.827201792	4	4	58	52	1	0	156	45	183	1	1	1	27	12.8	0	1
3	1	3	46	0	0.8	1.205275744	1.356490437	4	4	52	52	0	0	155	46	46	2	1	3	27	12.8	1	1
3	1	3	47	0	1	0.673457456	0.7863246	4	4	52	52	0	0	154	47	96	2	0	2	27	12.8	1	1
3	1	3	48	0	0.8	0.96527695	0.830765032	4	4	58	52	1	1	153	48	185	1	0	2	27	12.8	0	1
3	1	3	49	1	0.9	0.719566388	1.123994652	4	4	58	52	1	0	152	49	186	1	1	1	27	12.8	0	1
3	1	3	50	1	0.9	0.69833631	1.972255479	4	4	52	52	1	1	151	50	84	2	1	1	27	12.8	1	1
3	1	3	51	0	0.8	0.997245721	0.882724188	4	4	52	52	0	0	150	51	64	2	0	2	27	12.8	1	1
3	1	3	52	0	0.8	1.125535184	0.862474017	4	4	52	52	1	1	149	52	83	1	1	3	27	12.8	1	1
3	1	3	53	1	1	0.867627181	0.590917619	4	4	58	52	1	0	148	53	140	1	1	1	27	12.8	0	1
3	1	3	54	1	1	0.869372879	0.50461826	4	4	58	52	0	1	147	54	119	2	1	1	27	12.8	0	1
3	1	3	55	1	0.8	0.94150812	1.014935459	4	4	52	52	0	1	146	55	32	2	1	3	27	12.8	1	1
3	1	3	56	1	0.7	1.221637461	1.847130598	4	4	52	52	1	1	145	56	56	2	1	1	27	12.8	1	1
3	1	3	57	1	0.9	0.941056861	2.19940416	4	4	52	52	1	0	144	57	30	1	1	1	27	12.8	1	1
3	1	3	58	1	0.8	1.02853937	2.063058119	4	4	58	52	0	0	143	58	113	1	1	1	27	12.8	0	1
3	1	3	59	1	0.9	0.995979825	1.718997007	4	4	58	52	1	1	142	59	153	2	1	1	27	12.8	0	1
3	1	3	60	1	0.8	0.995137284	1.342966803	4	4	52	52	0	1	141	60	73	2	1	1	27	12.8	1	1
3	1	3	61	0	0.9	0.956582773	1.108312868	4	4	58	52	0	1	140	61	104	1	0	2	27	12.8	0	1
3	1	3	62	1	0.7	1.344206175	1.143011961	4	4	52	52	0	0	139	62	23	1	1	1	27	12.8	1	1
3	1	3	63	1	1	1.198964864	2.534645371	4	4	58	52	1	0	138	63	132	1	1	1	27	12.8	0	1
